"","x","y","na.x","size","vertex.names","xend","yend","na.y"
"200",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.87681956620992,0.473805703634736,FALSE
"201",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.263034195656145,0.385042834129188,FALSE
"202",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.531987775847582,0.779792748505611,FALSE
"203",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.64297129252714,0.693923713580975,FALSE
"204",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.377830352904215,0.198332488314059,FALSE
"205",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.457989742310934,0.433049701906737,FALSE
"206",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.590188336206331,0.132338926500013,FALSE
"207",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.756044840938855,0.807341191986318,FALSE
"208",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.882180800425035,0.556679954160469,FALSE
"209",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.414423812416832,0.220672686462118,FALSE
"210",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.57573597201309,0.158078801115765,FALSE
"211",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.805198490793804,0.379263323894179,FALSE
"212",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.744106586340036,0.609844572725945,FALSE
"213",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.7621536479532,0.194355215242757,FALSE
"214",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.608315474195652,0.767078346388398,FALSE
"215",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.802969114642898,0.558691933992915,FALSE
"216",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.867054522972615,0.597837331554325,FALSE
"217",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.376322302378813,0.556591197609969,FALSE
"218",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.686148456342752,0.158941084478242,FALSE
"219",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.270370484186378,0.651679986941031,FALSE
"220",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.801219180201524,0.684250072240331,FALSE
"221",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.557708414315835,0.314820620213066,FALSE
"222",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.185568017329504,0.445194434687204,FALSE
"223",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.753526672028023,0.498979575591419,FALSE
"224",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.509058614935826,0.579054930630095,FALSE
"225",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.892931981733761,0.71879780424537,FALSE
"226",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",1,0.448987375603824,FALSE
"227",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.8688026091745,0.293249336504907,FALSE
"228",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.846411291739543,0.414732677446056,FALSE
"229",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.274758392753096,0.312969557659764,FALSE
"230",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.968579771839373,0.315594607674718,FALSE
"231",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.357799000034154,0.46985362703527,FALSE
"232",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.337309768628696,0.524564819244131,FALSE
"233",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.474544898828045,0.640716125218343,FALSE
"234",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.547461983350441,0.677553075157121,FALSE
"235",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.689828065220617,0.478852834213884,FALSE
"236",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.513920446636208,0.86981087534515,FALSE
"237",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.756761521353248,0.353727429626564,FALSE
"238",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.331634920849322,0.579935221252755,FALSE
"239",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.318333520691468,0.346694815043109,FALSE
"240",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.335824698657038,0.231206119084791,FALSE
"241",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.337335918006055,0.29271605209781,FALSE
"242",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.804761896010803,0.218876684978551,FALSE
"243",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.838405914611154,0.495785655237789,FALSE
"244",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.727782461987988,0.560317131283611,FALSE
"245",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.453833680451714,0.705974921665529,FALSE
"246",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.707680258121591,0.702372333567029,FALSE
"247",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.480230189449927,0.769009181261516,FALSE
"248",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.431634466369745,0.579629372639282,FALSE
"249",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.805010276385614,0.630640710253542,FALSE
"250",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.756322686546328,0.666578659175273,FALSE
"251",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.706757403291462,0.745492372853174,FALSE
"252",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.577845518045107,0.766921618277226,FALSE
"253",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.746203902447097,0.715239125445198,FALSE
"254",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.492918361377059,0.325235975758731,FALSE
"255",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.572934926925712,0.397244097154177,FALSE
"256",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.299052605665782,0.768464124425202,FALSE
"257",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.433433233581902,0.354571483750405,FALSE
"258",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.345150781205914,0.618531727710607,FALSE
"259",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.304567570078099,0.264572717805338,FALSE
"260",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.839153673905263,0.446600194860138,FALSE
"261",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.625157883028794,0.878701147025821,FALSE
"262",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.597353181301204,0.621879394915756,FALSE
"263",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.414661247307037,0.440193081139738,FALSE
"264",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.451875324300637,0.203237489176661,FALSE
"265",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.414820941458481,0.633093510933471,FALSE
"266",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.851125400040427,0.255191470946293,FALSE
"267",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.378703323474485,0.665615239212297,FALSE
"268",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.416734241574026,0.703391955259217,FALSE
"269",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.721176105718123,0.169939639134208,FALSE
"270",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.404561253298503,0.502147079641729,FALSE
"271",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.501435910349349,0.144542818056472,FALSE
"272",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.630551824791861,0.149805347110898,FALSE
"273",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.701153675768903,0.326245025006415,FALSE
"274",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.657739982333143,0.777326205280844,FALSE
"275",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.499036199159546,0.499496759026988,FALSE
"276",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.87681956620992,0.473805703634736,FALSE
"277",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.70344921322571,0.857701138619656,FALSE
"278",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.263034195656145,0.385042834129188,FALSE
"279",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.531987775847582,0.779792748505611,FALSE
"280",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.64297129252714,0.693923713580975,FALSE
"281",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.377830352904215,0.198332488314059,FALSE
"282",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.457989742310934,0.433049701906737,FALSE
"283",0.588955192690404,0.482408460282889,FALSE,79,"lisamurkowski",0.590188336206331,0.132338926500013,FALSE
"285",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.324166431303026,0.81726301903625,FALSE
"286",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.588955192690404,0.482408460282889,FALSE
"287",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.882180800425035,0.556679954160469,FALSE
"288",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.744106586340036,0.609844572725945,FALSE
"289",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.608315474195652,0.767078346388398,FALSE
"290",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.805198490793804,0.379263323894179,FALSE
"291",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.656463499448834,0.990593036800354,FALSE
"292",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.376322302378813,0.556591197609969,FALSE
"293",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.270370484186378,0.651679986941031,FALSE
"294",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.801219180201524,0.684250072240331,FALSE
"295",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.557708414315835,0.314820620213066,FALSE
"296",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.753526672028023,0.498979575591419,FALSE
"297",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.509058614935826,0.579054930630095,FALSE
"298",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.892931981733761,0.71879780424537,FALSE
"299",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.846411291739543,0.414732677446056,FALSE
"300",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.357799000034154,0.46985362703527,FALSE
"301",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.325060328901302,0.688534986419114,FALSE
"302",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.337309768628696,0.524564819244131,FALSE
"303",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.802969114642898,0.558691933992915,FALSE
"304",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.867054522972615,0.597837331554325,FALSE
"305",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.547461983350441,0.677553075157121,FALSE
"306",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.689828065220617,0.478852834213884,FALSE
"307",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.513920446636208,0.86981087534515,FALSE
"308",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.756761521353248,0.353727429626564,FALSE
"309",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.331634920849322,0.579935221252755,FALSE
"310",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.47682949918093,0.981435738246836,FALSE
"311",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.838405914611154,0.495785655237789,FALSE
"312",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.727782461987988,0.560317131283611,FALSE
"313",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.453833680451714,0.705974921665529,FALSE
"314",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.707680258121591,0.702372333567029,FALSE
"315",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.480230189449927,0.769009181261516,FALSE
"316",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.431634466369745,0.579629372639282,FALSE
"317",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.805010276385614,0.630640710253542,FALSE
"318",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.756322686546328,0.666578659175273,FALSE
"319",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.706757403291462,0.745492372853174,FALSE
"320",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.577845518045107,0.766921618277226,FALSE
"321",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.746203902447097,0.715239125445198,FALSE
"322",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.794361876291199,0.768812679319596,FALSE
"323",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.492918361377059,0.325235975758731,FALSE
"324",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.572934926925712,0.397244097154177,FALSE
"325",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.433433233581902,0.354571483750405,FALSE
"326",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.345150781205914,0.618531727710607,FALSE
"327",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.839153673905263,0.446600194860138,FALSE
"328",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.625157883028794,0.878701147025821,FALSE
"329",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.414661247307037,0.440193081139738,FALSE
"330",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.414820941458481,0.633093510933471,FALSE
"331",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.378703323474485,0.665615239212297,FALSE
"332",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.416734241574026,0.703391955259217,FALSE
"333",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.404561253298503,0.502147079641729,FALSE
"334",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.701153675768903,0.326245025006415,FALSE
"335",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.657739982333143,0.777326205280844,FALSE
"336",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.430838923486119,0.807504564959852,FALSE
"337",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.499036199159546,0.499496759026988,FALSE
"338",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.87681956620992,0.473805703634736,FALSE
"339",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.70344921322571,0.857701138619656,FALSE
"340",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.531987775847582,0.779792748505611,FALSE
"341",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.64297129252714,0.693923713580975,FALSE
"342",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.457989742310934,0.433049701906737,FALSE
"343",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.560578088798135,1,FALSE
"344",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.474544898828045,0.640716125218343,FALSE
"345",0.597353181301204,0.621879394915756,FALSE,65,"SenJeffMerkley",0.756044840938855,0.807341191986318,FALSE
